Volume of exports of major arms by the top 100 largest suppliers  1981-2000;
Figures are in millions of SIPRI trend-indicator values (TIVs).
A '0' indicates that the volume of deliveries is between 0 and 0.5 million SIPRI TIV. An empty field indicates that no deliveries have been identified.
Figures may not add up to stated totals due to the conventions of rounding.
For the method used for the SIPRI TIV see <https://www.sipri.org/databases/armstransfers/sources-and-methods>.

Source: SIPRI Arms Transfers Database (c) SIPRI.
Data generated: 27 Feb 2026 10:33:50 PM

,,,,,,,,,,,,,,,,,,,,,,,,,,,,Main recipients (share of exporters total %) 1981-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rank 1981-2000,Rank 1961-1980,Supplier,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,1981-2000, Share of global arms imports,1961-1980 Total, Percentage change from 1961-1980 to 1981-2000,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Germany S,318,153,156,160,149,45,,242,20,179,423,382,791,1129,401,173,115,133,191,229,5392,0.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Germany R,,,,,,,,,,124,124,,231,507,249,194,10,8,29,69,1545,0.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,127,Russia,,,,,,,,,,,,2643,3489,1540,3859,3624,3451,2122,4392,4494,29615,4.6%,,,China (28),India (22),Iran (7.3),Hungary (4.2),UAE (3.6),Viet Nam (2.9),North Korea (2.7),Greece (2.7),Algeria (2.6),Malaysia (1.9),Mexico (1.4),Slovakia (1.4),Cyprus (1.2),Kazakhstan (1.2),Bangladesh (1.2),Kuwait (1.1),Ethiopia (1.0),Armenia (1.0),Finland (1.0),Eritrea (0.9),Angola (0.9),South Korea (0.9),Poland (0.9),Egypt (0.8),Romania (0.8),Peru (0.6),Turkiye (0.6),Bulgaria (0.6),Pakistan (0.4),Sri Lanka (0.4),Myanmar (0.3),Belarus (0.3),Lithuania (0.3),Laos (0.3),Colombia (0.2),Ecuador (0.2),Syria (0.2),Croatia (0.2),Yemen (0.2),Venezuela (0.2),Nigeria (0.1),Tajikistan (0.1),North Macedonia (0.1),Rwanda (0.1),Germany (0.1),Singapore (0.1),United Nations** (0.1),Zimbabwe (0.1),Northern Alliance (Afghanistan)* (0.1),Djibouti (0.1),Serbia (0.1),Madagascar (0.1),Chad (0.0),Burundi (0.0),Brazil (0.0),Sudan (0.0),Palestine (0.0),Burkina Faso (0.0),Georgia (0.0),Botswana (0.0),Uganda (0.0),Mozambique (0.0),Sierra Leone (0.0),Argentina (0.0),Bosnia-Herzegovina (0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Russia N,,,,,,,,,,,,2494,3385,1234,3600,3344,3338,1826,4259,3930,27410,4.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Russia S,,,,,,,,,,,,149,104,306,260,279,112,278,116,434,2038,0.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Russia R,,,,,,,,,,,,,,,,,,18,18,131,166,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,6,China,707,1557,1763,1931,1292,1862,2600,1425,1056,954,1321,670,1435,1063,981,764,427,347,332,306,22793,3.5%,11213,103%,Pakistan (20),Iraq (19),Iran (15),Egypt (8.4),North Korea (8.0),Myanmar (7.2),Thailand (6.1),Bangladesh (5.1),Saudi Arabia (2.0),Sri Lanka (1.7),Sudan (1.4),Romania (0.8),Zimbabwe (0.8),Yemen (0.6),Algeria (0.6),Tanzania (0.6),Somalia (0.4),Zambia (0.3),Mujahedin (Afghanistan)* (0.2),Kuwait (0.1),Kenya (0.1),DR Congo (0.1),Sierra Leone (0.1),Tunisia (0.1),Albania (0.1),Mali (0.1),Turkiye (0.1),Ethiopia (0.1),Bolivia (0.1),Peru (0.1),UAE (0.1),Cambodia (0.1),Mauritania (0.1),Bosnia-Herzegovina (0.1),Gambia (0.1),Khmer Rouge (Cambodia)* (0.0),Eritrea (0.0),Libya (0.0),Laos (0.0),Namibia (0.0),Syria (0.0),Ecuador (0.0),Armenia (0.0),Nicaragua (0.0),Guinea-Bissau (0.0),Burkina Faso (0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,China N,707,1557,1727,1930,1292,1859,2600,1424,1044,945,1321,667,1432,1063,981,758,427,347,332,306,22721,3.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,China S,,,35,1,,3,,1,,9,,3,3,,,5,,,,,60,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,China R,,,,,,,,,12,,,,,,,,,,,,12,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,8,Italy,1704,1674,1112,1232,868,223,623,385,316,200,354,249,342,208,301,288,449,426,519,208,11680,1.8%,8708,34%,Venezuela (14),United States (9.8),Libya (7.6),Peru (6.1),Malaysia (5.6),Ecuador (4.0),Spain (3.4),Turkiye (3.4),Nigeria (3.2),South Korea (3.0),Thailand (3.0),Egypt (3.0),Argentina (2.7),Greece (2.6),UAE (2.1),Saudi Arabia (1.9),Japan (1.8),Singapore (1.8),United Kingdom (1.8),Australia (1.6),Brazil (1.5),Iran (1.5),France (1.1),New Zealand (0.9),Iraq (0.8),Morocco (0.6),South Africa (0.5),Zimbabwe (0.5),Austria (0.5),Germany (0.5),Pakistan (0.5),Kuwait (0.5),Netherlands (0.5),Belgium (0.5),Philippines (0.5),Eritrea (0.5),Sweden (0.4),Bahrain (0.4),Sudan (0.4),India (0.4),Ghana (0.3),Denmark (0.3),Colombia (0.3),Uganda (0.3),Oman (0.2),Hungary (0.2),China (0.2),Cyprus (0.2),North Yemen (0.2),Somalia (0.2),Tunisia (0.2),Finland (0.2),Zambia (0.2),Seychelles (0.1),Poland (0.1),Taiwan (0.1),Haiti (0.1),Canada (0.1),Czechia (0.1),Kenya (0.1),Lesotho (0.1),Qatar (0.1),Indonesia (0.1),Mexico (0.1),Ethiopia (0.0),Algeria (0.0),Senegal (0.0),Sri Lanka (0.0),Uruguay (0.0),Bulgaria (0.0),North Macedonia (0.0),DR Congo (0.0),Ireland (0.0),Bolivia (0.0),Mauritania (0.0),Burkina Faso (0.0),Malta (0.0),Burundi (0.0),Brunei (0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Italy N,1683,1674,1112,1232,868,223,623,385,316,200,354,249,342,198,293,286,449,426,513,207,11632,1.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Italy S,21,,,,,1,0,,,,,1,,10,8,,,,6,0,47,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Italy R,,,,,,,,,,,,,,,,2,,,,,2,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,7,Czechoslovakia,935,926,1044,1110,1036,1248,1302,1359,1065,626,427,220,,,,,,,,,11298,1.8%,11131,1.5%,Soviet Union (77),Syria (6.5),Libya (5.2),Iraq (1.6),Bulgaria (1.4),East Germany (GDR) (1.4),Poland (1.2),Algeria (1.2),Romania (1.1),Cuba (0.9),Nigeria (0.8),Ethiopia (0.7),Zimbabwe (0.4),Viet Nam (0.4),Sri Lanka (0.1),Congo (0.1),Egypt (0.0),Hungary (0.0),Angola (0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Czechoslovakia N,935,926,1037,1109,1036,1248,1302,1359,1065,626,413,220,,,,,,,,,11275,1.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Czechoslovakia S,,,7,2,,,,,,,14,,,,,,,,,,22,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,12,Netherlands,801,661,457,364,180,357,506,776,558,416,455,383,458,628,458,484,619,642,355,281,9837,1.5%,3605,173%,Greece (15),India (14),Turkiye (7.5),Taiwan (6.4),Indonesia (5.9),South Korea (5.3),UAE (5.1),United States (4.7),Germany (4.0),Chile (3.2),Canada (2.8),Thailand (2.8),United Kingdom (2.6),Peru (2.5),Egypt (2.3),Argentina (2.1),Austria (1.9),Iran (1.9),Venezuela (1.8),Singapore (1.8),Portugal (0.9),Pakistan (0.8),France (0.7),Saudi Arabia (0.7),Malaysia (0.6),Qatar (0.6),Morocco (0.4),Nigeria (0.4),Spain (0.3),Philippines (0.3),Oman (0.2),Bahrain (0.2),New Zealand (0.2),Guyana (0.1),Denmark (0.1),Ireland (0.1),Japan (0.1),Sweden (0.0),Norway (0.0),Brazil (0.0),Chad (0.0),Malta (0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Netherlands N,538,500,399,364,180,157,434,613,400,304,330,233,259,432,313,281,220,263,163,143,6522,1.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Netherlands S,216,161,58,,,184,56,164,159,112,84,150,199,196,129,203,181,158,10,,2419,0.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Netherlands R,47,,,,,17,17,,,,42,,,,16,,217,221,181,138,895,0.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,9,Switzerland,555,411,331,528,347,348,319,375,317,475,506,454,235,176,144,204,131,198,226,139,6419,1.0%,5965,7.6%,Canada (11),India (11),Pakistan (11),Saudi Arabia (7.3),Turkiye (7.1),Taiwan (4.3),Romania (3.6),Egypt (3.2),Greece (3.1),China (3.0),Germany (2.8),Austria (2.6),Iraq (2.2),UAE (2.0),Australia (2.0),Singapore (1.8),Kuwait (1.7),Argentina (1.7),United States (1.7),Thailand (1.6),Mexico (1.5),South Africa (1.4),Malaysia (1.4),Chile (1.2),Brazil (1.0),Iran (0.9),Oman (0.8),Cyprus (0.7),Cameroon (0.7),Peru (0.6),Ecuador (0.6),Croatia (0.5),Angola (0.5),Bahrain (0.5),Slovenia (0.4),Netherlands (0.3),Bolivia (0.2),Colombia (0.2),Myanmar (0.2),Sweden (0.2),Denmark (0.2),France (0.2),Nigeria (0.1),Botswana (0.1),Venezuela (0.1),Uruguay (0.1),Guatemala (0.1),Indonesia (0.1),Brunei (0.1),Japan (0.1),Suriname (0.1),Liberia (0.0),Ghana (0.0),Algeria (0.0),Gambia (0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Switzerland N,481,390,331,528,347,348,319,365,317,475,506,454,235,176,139,201,131,198,226,139,6306,1.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Switzerland S,75,21,,,,,,10,,,,,,,,3,,,,,109,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Switzerland R,,,,,,,,,,,,,,,4,,,,,,4,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,14,Israel,196,263,366,245,191,333,130,63,190,74,157,354,416,337,206,335,271,227,177,407,4937,0.8%,1368,261%,South Africa (19),United States (14),Taiwan (14),Chile (8.2),China (6.5),Sri Lanka (5.7),Singapore (4.8),Ecuador (3.8),Argentina (3.5),India (3.2),Colombia (2.4),Indonesia (1.2),Venezuela (1.2),Romania (1.0),Italy (1.0),SLA (Lebanon)* (0.9),Brazil (0.9),Iran (0.9),Australia (0.8),South Korea (0.8),Thailand (0.8),Slovenia (0.8),Morocco (0.6),LF (Lebanon)* (0.4),Eritrea (0.4),Germany (0.4),Cameroon (0.3),Uruguay (0.3),Kenya (0.2),Mexico (0.2),Myanmar (0.2),Papua New Guinea (0.2),Philippines (0.1),Switzerland (0.1),Czechia (0.1),Belgium (0.1),Haiti (0.1),Spain (0.0),France (0.0),unknown recipient(s) (0.0),Estonia (0.0),Guatemala (0.0),Peru (0.0),Botswana (0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Israel N,120,152,294,198,126,206,38,62,41,74,157,354,416,337,206,275,230,226,151,302,3963,0.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Israel S,77,111,72,14,64,10,91,1,44,,,,,,,60,42,1,1,95,684,0.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Israel R,,,,33,,117,,,105,,,,,,,,,0,24,9,289,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,13,Sweden,127,120,118,227,215,320,230,512,401,224,155,147,103,111,226,348,104,337,387,355,4766,0.7%,2039,134%,Norway (28),Australia (16),Singapore (11),India (8.7),Finland (8.1),Austria (4.9),Pakistan (3.8),Denmark (2.1),Canada (2.0),Malaysia (1.4),Yugoslavia (1.4),United Kingdom (1.4),UAE (1.3),Brazil (1.1),Kuwait (1.1),Nigeria (1.0),Bahrain (1.0),Indonesia (0.8),Spain (0.8),Chile (0.7),Venezuela (0.7),Tunisia (0.7),Oman (0.5),Greece (0.5),Iran (0.3),Mexico (0.3),New Zealand (0.3),Ireland (0.2),Egypt (0.1),Belgium (0.1),Bangladesh (0.1),Thailand (0.1),Gabon (0.1),Morocco (0.1),France (0.1),Argentina (0.1),Uruguay (0.0),Estonia (0.0),Latvia (0.0),Lithuania (0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sweden N,127,119,118,197,186,295,230,415,331,224,155,147,101,111,226,314,31,330,387,209,4255,0.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sweden S,,0,,29,29,25,,,,,,,2,,,35,,5,1,,126,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sweden R,,,,,,,,97,69,,,,,,,,73,1,,145,386,0.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
